,x,y,z,t
56,-3.7600562641726087,-16.501860589935877,34.35386174233766,0.5600000000000003
57,-5.034236696748936,-16.097933207576883,34.05823800535891,0.5700000000000003
58,-6.1406063478317305,-15.631967834658946,33.96042638616997,0.5800000000000003
59,-7.089742496514452,-15.109641835285366,34.014712625018184,0.5900000000000003
60,-7.891732430391543,-14.532117779913378,34.17888831995172,0.6000000000000003
61,-8.555770965343726,-13.89917526873094,34.41428714974646,0.6100000000000003
62,-9.090111395682447,-13.21139179845185,34.685754427817535,0.6200000000000003
63,-9.502239435959387,-12.471535355336945,34.9617312078084,0.6300000000000003
64,-9.799169027897143,-11.685299633529715,35.21449352640462,0.6400000000000003
65,-9.987782088460401,-10.861486222035332,35.420502628206314,0.6500000000000004
66,-10.075152501817893,-10.011727727441254,35.56077746687919,0.6600000000000004
67,-10.068810024380229,-9.14985059005568,35.621186904368905,0.6700000000000004
68,-9.976914080947774,-8.290989253151274,35.592569660346406,0.6800000000000004
69,-9.808321598168124,-7.450575209070892,35.47061934365135,0.6900000000000004
70,-9.572546959258402,-6.643327086379902,35.25551253857304,0.7000000000000004
71,-9.279624971970552,-5.882356470626316,34.951301142545276,0.7100000000000004
72,-8.939898121836128,-5.1784782292195475,34.5651270653993,0.7200000000000004
73,-8.56375613257447,-4.539777775711564,34.10634102160901,0.7300000000000004
74,-8.16135829688818,-3.9714478442404966,33.58561409203886,0.7400000000000004
75,-7.742367251623412,-3.4758713866653226,33.01412180439367,0.7500000000000004
76,-7.315717665127603,-3.052900948258785,32.402859950892896,0.7600000000000005
77,-6.889435993440721,-2.700271135577897,31.76212529950637,0.7700000000000005
78,-6.470519507654439,-2.414079209719587,31.101168743054526,0.7800000000000005
79,-6.064875477860953,-2.1892766891377664,30.428007709434876,0.7900000000000005
80,-5.677315598988635,-2.0201282780762995,29.749371075578654,0.8000000000000005
81,-5.311596866897402,-1.9006096783375142,29.07074357141403,0.8100000000000005
82,-4.970498148041413,-1.824729999562406,28.396476466969514,0.8200000000000005
83,-4.655921333193512,-1.786775844118642,27.729935265351997,0.8300000000000005
84,-4.369006784286025,-1.7814820872713646,27.07366120264528,0.8400000000000005
85,-4.110254314584559,-1.8041390713005523,26.4295299771618,0.8500000000000005
86,-3.879642790256158,-1.850647992460511,25.79889721512339,0.8600000000000005
87,-3.676743310476593,-1.917536438035499,25.182725154132612,0.8700000000000006
88,-3.5008226232324837,-2.001945038088313,24.581688709400495,0.8800000000000006
89,-3.3509348647180666,-2.1015946027012475,23.996261555281226,0.8900000000000006
90,-3.2260008385163847,-2.2147413241104372,23.42678431339734,0.9000000000000006
91,-3.12487488707579,-2.3401258872662973,22.873517638726852,0.9100000000000006
92,-3.0463999870948406,-2.476920788291429,22.336683174537946,0.9200000000000006
93,-2.9894520672144993,-2.6246788634485303,21.81649520445846,0.9300000000000006
94,-2.9529747468379024,-2.7832849867506693,21.31318551554734,0.9400000000000006
95,-2.936005770829179,-2.9529120799769486,20.82702360459069,0.9500000000000006
96,-2.9376964017439557,-3.1339819600866115,20.358333977543907,0.9600000000000006
97,-2.9573249575782214,-3.3271310882607286,19.907511946748837,0.9700000000000006
98,-2.994305570646472,-3.533180946265954,19.47503903954668,0.9800000000000006
99,-3.0481931082084204,-3.753112517737585,19.06149889905383,0.9900000000000007
100,-3.118685049161337,-3.988044167096384,18.667594378854712,1.0000000000000007
101,-3.2056209609548416,-4.239212064259171,18.29416639927844,1.0100000000000007
102,-3.3089800712852746,-4.507952179956708,17.942215032475566,1.0200000000000007
103,-3.428877282152418,-4.79568275834525,17.612923204200722,1.0300000000000007
104,-3.565557829771701,-5.103886047292685,17.307683328713704,1.0400000000000007
105,-3.7193906515237996,-5.434087921076792,17.028127115196543,1.0500000000000007
106,-3.8908603784790987,-5.7878338562404785,16.776158683590083,1.0600000000000007
107,-4.080557726255237,-6.166659512401634,16.55399098631234,1.0700000000000007
108,-4.289167904869877,-6.57205392243352,16.3641853278625,1.0800000000000007
109,-4.5174565066262415,-7.005413011596647,16.209693479984594,1.0900000000000007
110,-4.766252157123282,-7.467980850520295,16.093901473093418,1.1000000000000008
111,-5.036425026462983,-7.960775719883,16.020673565525737,1.1100000000000008
112,-5.328860095804985,-8.484497757231727,15.99439410443516,1.1200000000000008
113,-5.64442386194766,-9.039414721487775,16.02000394363148,1.1300000000000008
114,-5.983922947901672,-9.62522233033895,16.10302671998804,1.1400000000000008
115,-6.3480528861454,-10.240875821243925,16.2495785619334,1.1500000000000008
116,-6.737335179655252,-10.884390030264921,16.466352680085553,1.1600000000000008
117,-7.152040664716219,-11.552606608344233,16.760567780549867,1.1700000000000008
118,-7.59209725907902,-12.240929305079082,17.139866428865343,1.1800000000000008
119,-8.056980463679027,-12.943031915214725,17.61214658235231,1.1900000000000008
120,-8.545585608832598,-13.650548916518066,18.18530689297284,1.2000000000000008
121,-9.056081939601144,-14.352766429058082,18.86688471956352,1.2100000000000009
122,-9.585750388546838,-15.036341168202062,19.663566082123555,1.2200000000000009
123,-10.13080946651236,-15.685087503193833,20.580550451887753,1.2300000000000009
124,-10.686237270180508,-16.27988692534516,21.620762102775053,1.2400000000000009
125,-11.245602235696973,-16.79878855381844,22.78391579086053,1.2500000000000009
126,-11.80092086750912,-17.21738075071908,24.065469644282462,1.260000000000001
127,-12.342566855830116,-17.509517756998243,25.455533264951704,1.270000000000001
128,-12.859261945946928,-17.648475087325952,26.937842979843946,1.280000000000001
129,-13.338183260084831,-17.608575889951823,28.488964141325873,1.290000000000001
130,-13.76522252307153,-17.367271197806158,30.077922552583406,1.300000000000001
131,-14.125427390544994,-16.907567822607902,31.666488144411176,1.310000000000001
132,-14.403641433751284,-16.220585023760083,33.21031467684984,1.320000000000001
133,-14.585335792752165,-15.307904129898915,34.66106119074634,1.330000000000001
134,-14.65759262646684,-14.183286946568877,35.9694754458381,1.340000000000001
135,-14.610162058477044,-12.873320831785938,37.08921785562,1.350000000000001
136,-14.436477935807934,-11.416638164913964,37.98098508196841,1.360000000000001
137,-14.134493958718537,-9.861569074130173,38.61631926280475,1.370000000000001
138,-13.707201470259701,-8.262390378549462,38.980433634147744,1.380000000000001
139,-13.162720361088677,-6.674656314223177,39.07349789935093,1.390000000000001
140,-12.513913956402128,-5.150336188398353,38.91010430107319,1.400000000000001
141,-11.777556179601751,-3.7335517617243434,38.51701015879285,1.410000000000001
142,-10.973155737814011,-2.4575694642408488,37.929611044123305,1.420000000000001
143,-10.121597110456694,-1.34340208556761,37.18782767428946,1.430000000000001
144,-9.243777607967786,-0.40001316431731204,36.332126016316366,1.440000000000001
145,-8.359401163602739,0.37419016628977186,35.40024564986002,1.450000000000001
146,-7.486042030613487,0.9890644855907335,34.42495904208217,1.460000000000001
147,-6.638531378993065,1.4601489750747993,33.43291835119212,1.470000000000001
148,-5.828663343586278,1.806213474863013,32.44444141393661,1.480000000000001
149,-5.065175661741349,2.0472028676356735,31.47397820684871,1.490000000000001
150,-4.3539378088036464,2.202693937586816,30.53097769993479,1.500000000000001
151,-3.6982746341646004,2.2908641932207976,29.620914370442378,1.5100000000000011
152,-3.099360751426061,2.327901416292189,28.74630087120287,1.5200000000000011
153,-2.556634534654236,2.3277529584188796,27.907582785142342,1.5300000000000011
154,-2.0681957853469246,2.3021126584036744,27.103868441522174,1.5400000000000011
155,-1.6311649409718647,2.2605577766960354,26.333486419439872,1.5500000000000012
156,-1.2419926692050747,2.2107686136664433,25.594386688997595,1.5600000000000012
157,-0.896716540917923,2.1587833865577073,24.884412126509503,1.5700000000000012
158,-0.59116654817036,2.109257560883708,24.201469635426065,1.5800000000000012
159,-0.32112413726495315,2.065709344437416,23.543627886700005,1.5900000000000012
160,-0.08244078909471628,2.0307417644908914,22.90916431841061,1.6000000000000012
161,0.1288774662638445,2.006237421738565,22.29657911038454,1.6100000000000012
162,0.31661346181131655,1.9935254718540787,21.704589255397323,1.6200000000000012
163,0.48430466281559276,1.9935223350292661,21.132111978595255,1.6300000000000012
164,0.6352264300369601,2.0068486136035903,20.5782437141222,1.6400000000000012
165,0.7723886483936231,2.03392508496838,20.042238581216715,1.6500000000000012
166,0.8985422920510988,2.0750506799836255,19.52348869219073,1.6600000000000013
167,1.0161931308443515,2.130465212174949,19.02150753500679,1.6700000000000013
168,1.1276203389774113,2.200399383735838,18.535916975214427,1.6800000000000013
169,1.234898243453254,2.2851143149836703,18.066438006865113,1.6900000000000013
170,1.3399198506062957,2.3849325543993967,17.612885163218674,1.7000000000000013
171,1.4444211209856057,2.5002622424587075,17.175164410252812,1.7100000000000013
172,1.550005233132916,2.6316158316043956,16.753274341889504,1.7200000000000013
173,1.6581662929800638,2.7796245095451666,16.34731054254494,1.7300000000000013
174,1.7703121146365741,2.9450492332588762,15.957473058099097,1.7400000000000013
175,1.8877858264988043,3.1287890542871324,15.584077006574848,1.7500000000000013
176,2.011886149277637,3.3318871982431473,15.22756645604073,1.7600000000000013
177,2.143886254174188,3.555535147657323,14.888531794263987,1.7700000000000014
178,2.2850511435225016,3.8010747607639432,14.567730909043238,1.7800000000000014
179,2.4366535052466456,4.0699982316202306,14.266114587089067,1.7900000000000014
180,2.599987977884004,4.36394544962428,13.984856619340944,1.8000000000000014
181,2.7763837250580314,4.684698038108379,13.725389166543499,1.8100000000000014
182,2.967215156363066,5.034169029722752,13.48944398266716,1.8200000000000014
183,3.1739105436990345,5.414386756844377,13.27910010290957,1.8300000000000014
184,3.3979581650135686,5.827471083237066,13.09683855898411,1.8400000000000014
185,3.6409094568359186,6.275599563434849,12.945604560231192,1.8500000000000014
186,3.9043784674958117,6.760960475036518,12.82887733660328,1.8600000000000014
187,4.190036668249882,7.285688916833192,12.750747425943755,1.8700000000000014
188,4.499601893108213,7.851781302151855,12.716000531735183,1.8800000000000014
189,4.834819834012578,8.46098261854703,12.730206084336587,1.8900000000000015
190,5.197436112466023,9.1146398172089,12.799807187881479,1.9000000000000015
191,5.589156482940311,9.813513729418323,12.932206577585461,1.9100000000000015
192,6.011592207588112,10.557541145029075,13.135840374328538,1.9200000000000015
193,6.466187101332209,11.345538395359108,13.420227618467253,1.9300000000000015
194,6.954122230734899,12.174838372543784,13.795978622272196,1.9400000000000015
195,7.476193844915787,13.040854997105253,14.274739000832714,1.9500000000000015
196,8.032659960134733,13.936573565152573,14.869038892761818,1.9600000000000015
197,8.623051320636517,14.851973284743032,15.592008753537568,1.9700000000000015
198,9.245943517047168,15.773401004938144,16.45691513191385,1.9800000000000015
199,9.898689265836266,16.68293410191683,17.476463809363413,1.9900000000000015
200,10.577113749444322,17.5577969081866,18.661816581620034,2.0000000000000013
201,11.27518206531855,18.36992922139853,20.021276290318816,2.010000000000001
202,11.984656780926548,19.085845553939834,21.558618554226488,2.020000000000001
203,12.694775658227876,19.666964556626674,23.271095142824535,2.0300000000000007
204,13.391994548067755,20.070618773769873,25.147209634929496,2.0400000000000005
205,14.059856970637966,20.251958116190217,27.164473549944766,2.0500000000000003
206,14.679067085193191,20.166912358857928,29.287483933502756,2.06
207,15.227851612559665,19.776252604959396,31.466798956111553,2.07
208,15.682691711799638,19.050571078167366,33.63918271849009,2.0799999999999996
209,16.01947964843641,17.97568972657981,35.729780177523274,2.0899999999999994
210,16.215100656250748,16.5576622669068,37.65659799687151,2.099999999999999
211,16.249356817316354,14.826258559075523,39.33726365318926,2.109999999999999
212,16.107046991492272,12.835763549158129,40.697441611692966,2.1199999999999988
213,15.779918647258857,10.662223026553868,41.67963896862756,2.1299999999999986
214,15.268149085188357,8.39696489580018,42.25067204904366,2.1399999999999983
215,14.58103066624954,6.137181392752925,42.406048579990866,2.149999999999998
216,13.736645738899878,3.9752592175821215,42.17008491877844,2.159999999999998
217,12.760507086768103,1.989012259212427,41.59161659686657,2.1699999999999977
218,11.683357604012535,0.23476293757079403,40.73631487124362,2.1799999999999975
219,10.53849813736836,-1.2556139037853349,39.677441334861875,2.1899999999999973
220,9.359086933252991,-2.4736847023141832,38.48705338473594,2.199999999999997
221,8.175809769696274,-3.430440298305128,37.22921765939881,2.209999999999997
222,7.0151847628961335,-4.150699174385739,35.955972248762414,2.2199999999999966
223,5.898596369167946,-4.667318335577307,34.70596710609359,2.2299999999999964
224,4.842004898693421,-5.016203084459168,33.50516838005122,2.239999999999996
225,3.8561841003781625,-5.232601576257977,32.36881242417193,2.249999999999996
226,2.9473055327145485,-5.348745010571661,31.30386534284088,2.259999999999996
227,2.1177004783859275,-5.392632566508932,30.311451742737752,2.2699999999999956
228,1.3666671738964413,-5.38765586545746,29.388946557272856,2.2799999999999954
229,0.6912348699610512,-5.3527615834640985,28.531609991589868,2.289999999999995
230,0.08683522461853621,-5.302908641263524,27.73376690391002,2.299999999999995
231,-0.45213916196966975,-5.2496483707438895,26.989594993842463,2.3099999999999947
232,-0.9318900828470917,-5.201720323763791,26.293608176823167,2.3199999999999945
233,-1.3588731069387616,-5.165604816700851,25.64091960794248,2.3299999999999943
234,-1.7395462779149706,-5.146005677552577,25.027355766395562,2.339999999999994
235,-2.0801922178787313,-5.1462561428983715,24.44947676285017,2.349999999999994
236,-2.3867986103806955,-5.168651289542555,23.904542735637513,2.3599999999999937
237,-2.6649838782968813,-5.214715093721669,23.390453559841404,2.3699999999999934
238,-2.91995699983936,-5.2854116122772865,22.905679448125763,2.3799999999999932
239,-3.1565024610831527,-5.381309465703221,22.44919307585209,2.389999999999993
240,-3.3789831615451593,-5.502707728216891,22.020409092886123,2.399999999999993
241,-3.5913556182123325,-5.649730020815386,21.619133751307984,2.4099999999999926
242,-3.797193058472638,-5.822392319120247,21.245525414456154,2.4199999999999924
243,-3.999712984537399,-6.020648836027615,20.900065547049334,2.429999999999992
244,-4.20180656968642,-6.244419347875651,20.58353913904268,2.439999999999992
245,-4.406067847505343,-6.4936004940908205,20.297023184399354,2.4499999999999917
246,-4.614821112163892,-6.768062873922883,20.041881676330956,2.4599999999999915
247,-4.830145288339791,-7.067635169715317,19.819765492685782,2.4699999999999913
248,-5.053894276477344,-7.392076029648347,19.63261546002788,2.479999999999991
249,-5.2877124517944445,-7.741034037708365,19.48266675513572,2.489999999999991
250,-5.533044610385836,-8.113995787880798,19.37245259570832,2.4999999999999907
251,-5.791139728135333,-8.510221876663634,19.30480486645104,2.5099999999999905
252,-6.063047942988163,-8.928670557714842,19.282848910064278,2.5199999999999902
253,-6.349610204460831,-9.367908901983212,19.309989182381617,2.52999999999999
254,-6.651440074213069,-9.826011626607626,19.38988183710303,2.53999999999999
255,-6.968897229452525,-10.300448360265577,19.526389596475966,2.5499999999999896
256,-7.3020523425338295,-10.787961077308708,19.72351353430301,2.5599999999999894
257,-7.650643216011318,-11.284434840383543,19.98529573794552,2.569999999999989
258,-8.01402237844854,-11.784766919887948,20.315686366847995,2.579999999999989
259,-8.391096832592481,-12.282741864880043,20.718368588606538,2.5899999999999888
260,-8.780261335821237,-12.770923188953738,21.19653552315649,2.5999999999999885
261,-9.179327521134487,-13.240575918020824,21.75261500685945,2.6099999999999883
262,-9.58545236082312,-13.681638088867192,22.38794110254279,2.619999999999988
263,-9.995070933627527,-14.082762940055616,23.10237624099691,2.629999999999988
264,-10.403840134270336,-14.431456279429614,23.893895019843495,2.6399999999999877
265,-10.806601748786264,-14.714334314516114,24.758150126339977,2.6499999999999875
266,-11.197375005359248,-14.917524776510922,25.688052298992332,2.6599999999999873
267,-11.569389982474416,-15.027226982755423,26.67340876176251,2.669999999999987
268,-11.915173682502516,-15.0304332267529,27.70067635463544,2.679999999999987
269,-12.226699636927554,-14.915793826703355,28.752893876045338,2.6899999999999866
270,-12.495609055905135,-14.674581815627437,29.809859349005198,2.6999999999999864
271,-12.713506331877365,-14.301683048757724,30.84860814063481,2.709999999999986
272,-12.872324003565401,-13.796508241940165,31.844223970186725,2.719999999999986
273,-12.964742427402877,-13.163702194655603,32.770975906396224,2.7299999999999858
274,-12.98463840412815,-12.413520435171327,33.60372329900647,2.7399999999999856
275,-12.927526607232467,-11.561762023275742,34.31947475276252,2.7499999999999853
276,-12.790950148836794,-10.629192622942272,34.89893862117939,2.759999999999985
277,-12.574774396247342,-9.640460896878945,35.32787498757232,2.769999999999985
278,-12.281343046310502,-8.622592540183899,35.59806452977803,2.7799999999999847
279,-11.915467995697842,-7.603222244999982,35.70775297832951,2.7899999999999845
280,-11.484243420628056,-6.608775183229682,35.66150574548547,2.7999999999999843
281,-10.996696596888219,-5.662821461900429,35.469500088103345,2.809999999999984
282,-10.46330908338944,-4.784794985288402,35.14637004740925,2.819999999999984
283,-9.895457673579337,-3.989200249132323,34.709781401128915,2.8299999999999836
284,-9.304831931134636,-3.28534466810259,34.17893685259936,2.8399999999999834
285,-8.702883204831432,-2.677551532156254,33.57319433625548,2.849999999999983
286,-8.100350037563913,-2.165747422972097,32.91093333654807,2.859999999999983
287,-7.506889776104732,-1.746287158370566,32.20874156976372,2.869999999999983
288,-6.930829514331315,-1.412878696183598,31.480933646723166,2.8799999999999826
289,-6.379034432516543,-1.1574923326603832,30.73936629648734,2.8899999999999824
290,-5.856880222530927,-0.9711722900480988,29.99348669636849,2.899999999999982
291,-5.368309429282644,-0.8447044390892267,29.250540782247857,2.909999999999982
292,-4.915948930263302,-0.7691244959678978,28.51587270944111,2.9199999999999817
293,-4.501266486833762,-0.7360732120669281,27.793259204621272,2.9299999999999815
294,-4.124747159357079,-0.7380184340832551,27.0852382426447,2.9399999999999813
295,-3.7860742868296966,-0.7683698593438202,26.39340661723622,2.949999999999981
296,-3.484303844081109,-0.821512979709109,25.718673494448954,2.959999999999981
297,-3.218024757643909,-0.8927861970409744,25.061466209595277,2.9699999999999807
298,-2.985500901583616,-0.9784210799575206,24.421890524859677,2.9799999999999804
299,-2.7847929194210064,-1.0754613597979086,23.799850881026835,2.9899999999999802
300,-2.6138597634586964,-1.181672201470218,23.19513756266488,2.99999999999998
301,-2.4706410072598484,-1.2954478453945593,22.60748781520402,3.00999999999998
302,-2.3531216910733193,-1.415722984299667,22.036627339161228,3.0199999999999796
303,-2.259381820395954,-1.5418911700584037,21.48229762807933,3.0299999999999794
304,-2.1876327553621993,-1.6737320408565113,20.944273566783803,3.039999999999979
305,-2.1362426839116306,-1.8113481030297327,20.42237471536567,3.049999999999979
306,-2.103753225823441,-1.9551110877566742,19.916472847620398,3.0599999999999787
307,-2.0888890120167645,-2.1056174401076073,19.4264976175943,3.0699999999999785
308,-2.090561854825849,-2.2636522149175993,18.952441692466635,3.0799999999999783
309,-2.107870890835024,-2.4301604955388427,18.49436629706518,3.089999999999978
310,-2.140099851305406,-2.606225376397021,18.052407841496144,3.099999999999978
311,-2.1867124038145676,-2.79305152762566,17.626786124461205,3.1099999999999777
312,-2.2473463161956766,-2.9919533668400238,17.217814498675097,3.1199999999999775
313,-2.321807021260111,-3.2043468818410332,16.8259123324824,3.1299999999999772
314,-2.410061007318203,-3.4317441650488067,16.45162008783765,3.139999999999977
315,-2.5122293230912636,-3.6757497246383117,16.095617346821406,3.149999999999977
316,-2.6285813632459685,-3.938057619138071,15.758744146665313,3.1599999999999766
317,-2.7595289888351786,-4.220448412934703,15.442026018071456,3.1699999999999764
318,-2.905620931245131,-4.524784861247054,15.146703155003317,3.179999999999976
319,-3.067537324245323,-4.853005096117877,14.8742641668921,3.189999999999976
320,-3.2460841014325785,-5.207111890919125,14.626484865112587,3.1999999999999758
321,-3.442186880381233,-5.589156320606194,14.405472499944516,3.2099999999999755
322,-3.6568838244037294,-6.001213799456861,14.213715772204568,3.2199999999999753
323,-3.8913168219090424,-6.445350059374865,14.054140768312669,3.229999999999975
324,-4.146720145655625,-6.923574125023521,13.930172672249043,3.239999999999975
325,-4.424405543592414,-7.437774748032095,13.845802644030819,3.2499999999999747
326,-4.725742464036382,-7.989636093020286,13.805658558461845,3.2599999999999745
327,-5.052131826934772,-8.580527753083166,13.815077289139365,3.2699999999999743
328,-5.404971419549612,-9.211363470453822,13.880174801628135,3.279999999999974
329,-5.785610624640032,-9.882422352211648,14.007908369846913,3.289999999999974
330,-6.195291797397194,-10.593126068653037,14.206122624232354,3.2999999999999736
331,-6.635075224522778,-11.341765761570466,14.483567758005362,3.3099999999999734
332,-7.105744278227546,-12.125173550882757,14.849873974527922,3.319999999999973
333,-7.607687205493067,-12.938336143008623,15.315461161024189,3.329999999999973
334,-8.140752099244622,-13.773952819907098,15.89135700675223,3.3399999999999728
335,-8.70407217131087,-14.621947900370882,16.588890839907723,3.3499999999999726
336,-9.295859744216871,-15.46895959820867,17.41922531560994,3.3599999999999723
337,-9.913169729616051,-16.297843976739088,18.39268542866606,3.369999999999972
338,-10.551637154328354,-17.087254936886165,19.517846752917116,3.379999999999972
339,-11.205198932584135,-17.81138842102357,20.800355980081278,3.3899999999999717
340,-11.865817881428079,-18.440008971683124,22.24148132584339,3.3999999999999715
341,-12.523236990453583,-18.93890422050974,23.83643303905315,3.4099999999999713
342,-13.164803713459198,-19.270928536080245,25.572558683607852,3.419999999999971
343,-13.775416195721302,-19.397787135281877,27.42760370091427,3.429999999999971
344,-14.337653289677359,-19.28265923641702,29.368326846201718,3.4399999999999706
345,-14.832153884351325,-18.893646684974872,31.349852289983758,3.4499999999999704
346,-15.23830316441368,-18.207854971576264,33.31619097959864,3.45999999999997
347,-15.535258345129938,-17.215679123590046,35.20232736044823,3.46999999999997
348,-15.703300422975948,-15.924622170046536,36.93809885855459,3.47999999999997
349,-15.725432597683007,-14.36179943248466,38.453774149579374,3.4899999999999696
350,-15.589069281163171,-12.574280230353697,39.68679526182705,3.4999999999999694
351,-15.287590376082225,-10.626674817936246,40.5886939782291,3.509999999999969
352,-14.821498820267626,-8.59590010066669,41.1308913222407,3.519999999999969
353,-14.198938948307532,-6.563746197243494,41.308108785659314,3.5299999999999687
354,-13.435419673201128,-4.608498493620942,41.138541533310196,3.5399999999999685
355,-12.55272755524311,-2.7971953147466735,40.660684872339715,3.5499999999999683
356,-11.577174331193465,-1.1799620829465238,39.927524249458834,3.559999999999968
357,-10.53745310636877,0.21270781363816527,38.999396536857965,3.569999999999968
358,-9.462437014368078,1.3696369875567425,37.936998643092714,3.5799999999999677
359,-8.379229614175596,2.2962228554024335,36.79574430867053,3.5899999999999674
360,-7.311684367217794,3.0102762387476947,35.62211867493197,3.5999999999999672
361,-6.279488306621245,3.5374787359660065,34.45209361310853,3.609999999999967
362,-5.297791602362519,3.9072624125737527,33.31123555318477,3.619999999999967
363,-4.377286200868892,4.1495679795663305,32.21593731845758,3.6299999999999666
364,-3.52460078282537,4.292615942248792,31.17520719006681,3.6399999999999664
365,-2.7428791103179537,4.361603160303726,30.19257075656084,3.649999999999966
366,-2.0324308832557856,4.378126693961336,29.267802034426946,3.659999999999966
367,-1.3913751255340734,4.360112627107961,28.39834491447276,3.6699999999999657
368,-0.8162263502698699,4.322053972890686,27.580390194214633,3.6799999999999655
369,-0.3023983179538142,4.275408467358642,26.80963537896929,3.6899999999999653
370,0.1553823605774315,4.229054740093542,26.081783005572493,3.699999999999965
371,0.5627495985290425,4.1897447635395455,25.39283999717583,3.709999999999965
372,0.9254491150300928,4.1625190983530524,24.739275369087352,3.7199999999999647
373,1.2491561133623887,4.151070254609872,24.11808335540369,3.7299999999999645
374,1.539347527487137,4.15805075114538,23.526787813781684,3.7399999999999642
375,1.8012178498529614,4.185328524821731,22.96341365684359,3.749999999999964
376,2.0396289173498383,4.234195131809703,22.426442843791836,3.759999999999964
377,2.2590855387958246,4.305533063974649,21.914766236282798,3.7699999999999636
378,2.463730291313707,4.399948369292959,21.427638144798248,3.7799999999999634
379,2.657352099111632,4.517874155481382,20.964637321713397,3.789999999999963
380,2.8434043047486073,4.659649771738134,20.525636150173614,3.799999999999963
381,3.02502885144756,4.82557965747929,20.11077853503146,3.8099999999999627
382,3.2050839320507327,5.0159750863743895,19.720466284318956,3.8199999999999625
383,3.386173047483098,5.231181340280662,19.355353394932838,3.8299999999999623
384,3.5706738767628545,5.471592220268802,19.016347490344177,3.839999999999962
